ego_aid,name,pub_date,pub_year,title,cited_by_count,doi,wid,authors,work_type,ego_age,nb_coauthors
A5040821463,Peter Sheridan Dodds,2024-04-01,2024,predicting stress in first-year college students using sleep data from wearable devices,8,https://doi.org/10.1371/journal.pdig.0000473,W4394727856,"Laura S. P. Bloomfield, Mikaela Irene Fudolig, Julia N. Kim, Jordan Llorin, Juniper Lovato, Ellen W. McGinnis, Ryan S. McGinnis, Matt A. Price, Taylor H. Ricketts, Peter Sheridan Dodds, Kathryn Stanton, Christopher M. Danforth",article,25.0,12
A5040821463,Peter Sheridan Dodds,2024-01-31,2024,"foregrounding artist opinions: a survey study on transparency,
  ownership, and fairness in ai generative art",0,https://doi.org/10.48550/arxiv.2401.15497,W4391376091,"Juniper Lovato, Julia Zimmerman, Isabelle Smith, Peter Sheridan Dodds, Jennifer Karson",preprint,25.0,5
A5040821463,Peter Sheridan Dodds,2024-01-20,2024,"expecting the unexpected: predicting panic attacks from mood, twitter, and apple watch data",5,https://doi.org/10.1109/ojemb.2024.3354208,W4390871495,"Ellen W. McGinnis, Bryn C. Loftness, Shania Lunna, Isabel Berman, Skylar Bagdon, Genevieve Lewis, Michael Arnold, Christopher M. Danforth, Peter Sheridan Dodds, Matthew Price, William Copeland, Ryan S. McGinnis",article,25.0,12
A5040821463,Peter Sheridan Dodds,2023-10-12,2023,the two fundamental shapes of sleep heart rate dynamics and their connection to mental health,0,https://doi.org/10.31234/osf.io/3cqdn,W4387372703,"Mikaela Irene Fudolig, Laura S. P. Bloomfield, Matthew Price, Yoshi M. Bird, Johanna E. Hidalgo, Julia Kim, Jordan Llorin, Juniper Lovato, Ellen W. McGinnis, Ryan S. McGinnis, Taylor H. Ricketts, Kathryn Stanton, Peter Sheridan Dodds, Christopher M. Danforth",preprint,24.0,14
A5040821463,Peter Sheridan Dodds,2023-09-22,2023,a large clinical trial to improve well-being during the transition to college using wearables: the lived experiences measured using rings study,7,https://doi.org/10.1016/j.cct.2023.107338,W4386799970,"Matthew Price, Johanna E. Hidalgo, Yoshi M. Bird, Laura S. P. Bloomfield, Casey Buck, Janine Cerutti, Peter Sheridan Dodds, Mikaela Irene Fudolig, Rachel Gehman, Marc Hickok, Julia Kim, Jordan Llorin, Juniper Lovato, Ellen W. McGinnis, Ryan S. McGinnis, Richard J. Norton, Vanessa Ramirez, Kathryn Stanton, Taylor H. Ricketts, Christopher M. Danforth",article,24.0,20
A5040821463,Peter Sheridan Dodds,2023-09-19,2023,events and behaviors associated with symptoms of generalized anxiety disorder in first-year college students,2,https://doi.org/10.31234/osf.io/278ey,W4387184809,"Laura S. P. Bloomfield, Mikaela Irene Fudolig, Peter Sheridan Dodds, Julia Kim, Jordan Llorin, Juniper Lovato, Ellen W. McGinnis, Ryan S. McGinnis, Matthew Price, Taylor H. Ricketts, Kathryn Stanton, Christopher M. Danforth",preprint,24.0,12
A5040821463,Peter Sheridan Dodds,2023-09-11,2023,reconstructing the dynamic directivity of unconstrained speech,2,https://doi.org/10.1109/i3da57090.2023.10289447,W4387872727,"Camille Noufi, Dejan Marković, Peter Sheridan Dodds",article,24.0,3
A5040821463,Peter Sheridan Dodds,2023-09-09,2023,detecting stress in college freshmen from wearable sleep data,1,https://doi.org/10.31234/osf.io/eu896,W4386893982,"Laura S. P. Bloomfield, Mikaela Irene Fudolig, Peter Sheridan Dodds, Julia Kim, Jordan Llorin, Juniper Lovato, Ellen W. McGinnis, Ryan S. McGinnis, Matthew Price, Taylor H. Ricketts, Kathryn Stanton, Christopher M. Danforth",preprint,24.0,12
A5040821463,Peter Sheridan Dodds,2023-09-08,2023,allotaxonometry and rank-turbulence divergence: a universal instrument for comparing complex systems,6,https://doi.org/10.1140/epjds/s13688-023-00400-x,W4386845692,"Peter Sheridan Dodds, Joshua R. Minot, Michael Arnold, Thayer Alshaabi, Jane L. Adams, David Rushing Dewhurst, Tyler J. Gray, Morgan R. Frank, Andrew J. Reagan, Christopher M. Danforth",article,24.0,10
A5040821463,Peter Sheridan Dodds,2023-07-19,2023,evolving robust facility placements,0,https://doi.org/10.1145/3583133.3590712,W4385188290,"Will Thompson, Alex Freidrichsen, Christopher M. Danforth, Peter Sheridan Dodds, Nicholas Cheney",article,24.0,5
A5040821463,Peter Sheridan Dodds,2023-06-07,2023,"more data types more problems: a temporal analysis of complexity, stability, and sensitivity in privacy policies",4,https://doi.org/10.1145/3593013.3594065,W4380320218,"Juniper Lovato, Philip Mueller, Parisa Suchdev, Peter Sheridan Dodds",article,24.0,4
A5040821463,Peter Sheridan Dodds,2023-04-12,2023,a decomposition of book structure through ousiometric fluctuations in cumulative word-time,2,https://doi.org/10.1057/s41599-023-01680-4,W4367369323,"Mikaela Irene Fudolig, Thayer Alshaabi, Kathryn E. Cramer, Christopher M. Danforth, Peter Sheridan Dodds",article,24.0,5
A5040821463,Peter Sheridan Dodds,2023-03-19,2023,twitter misogyny associated with hillary clinton increased throughout the 2016 u.s. election campaign,9,https://doi.org/10.1038/s41598-023-31620-w,W4362470443,"Morgan Weaving, Thayer Alshaabi, Michael Arnold, Khandis R. Blake, Christopher M. Danforth, Peter Sheridan Dodds, Nick Haslam, Cordelia Fine",article,24.0,8
A5040821463,Peter Sheridan Dodds,2023-01-28,2023,curating corpora with classifiers: a case study of clean energy sentiment online,0,https://doi.org/10.48550/arxiv.2305.03092,W4375870328,"Matthew Arnold, Peter Sheridan Dodds, Christopher M. Danforth",preprint,24.0,3
A5040821463,Peter Sheridan Dodds,2023-01-26,2023,expecting the unexpected: predicting panic attacks from mood and twitter,4,https://doi.org/10.1101/2023.01.26.23285057,W4318590081,"Ellen W. McGinnis, Shania Lunna, Isabel Berman, Skylar Bagdon, Genevieve Lewis, Michael Arnold, Christopher M. Danforth, Peter Sheridan Dodds, Matthew Price, William Copeland, Ryan S. McGinnis",preprint,24.0,11
A5040821463,Peter Sheridan Dodds,2023-01-25,2023,park visitation and walkshed demographics in the united states,0,https://doi.org/10.48550/arxiv.2305.12160,W4377866522,"Kelsey Linnell, Mikaela Irene Fudolig, Laura Bloomfield, Thomas McAndrew, Taylor H. Ricketts, Jarlath O’Neil‐Dunne, Peter Sheridan Dodds, Christopher M. Danforth",preprint,24.0,8
A5040821463,Peter Sheridan Dodds,2023-01-20,2023,sentiment analysis of medical record notes for lung cancer patients at the department of veterans affairs,2,https://doi.org/10.1371/journal.pone.0280931,W4317987998,"Danne C. Elbers, Jennifer La, Joshua R. Minot, Robert Gramling, Mary T. Brophy, Nhan Do, Nathanael R. Fillmore, Peter Sheridan Dodds, Christopher M. Danforth",article,24.0,9
A5040821463,Peter Sheridan Dodds,2023-01-13,2023,say their names: resurgence in the collective attention toward black victims of fatal police violence following the death of george floyd,31,https://doi.org/10.1371/journal.pone.0279225,W3175894820,"Henry H. Wu, Ryan J. Gallagher, Thayer Alshaabi, Jane L. Adams, Joshua R. Minot, Michael Arnold, Brooke Foucault Welles, Randall Harp, Peter Sheridan Dodds, Christopher M. Danforth",article,24.0,10
A5040821463,Peter Sheridan Dodds,2023-01-09,2023,"the resume paradox: greater language differences, smaller pay gaps",0,https://doi.org/10.48550/arxiv.2307.08580,W4384648460,"Joshua R. Minot, Marc A. Maier, Bradford Demarest, Nicholas Cheney, Christopher M. Danforth, Peter Sheridan Dodds, Morgan R. Frank",preprint,24.0,7
A5040821463,Peter Sheridan Dodds,2023-01-08,2023,a blind spot for large language models: supradiegetic linguistic information,1,https://doi.org/10.48550/arxiv.2306.06794,W4380558473,"Julia Witte Zimmerman, Denis Hudon, Kathryn E. Cramer, Jonathan St. Onge, Mikaela Irene Fudolig, Milo Z. Trujillo, Christopher M. Danforth, Peter Sheridan Dodds",preprint,24.0,8
A5040821463,Peter Sheridan Dodds,2022-09-05,2022,spatial changes in park visitation at the onset of the pandemic,3,https://doi.org/10.1371/journal.pgph.0000766,W4297890127,"Kelsey Linnell, Mikaela Irene Fudolig, Aaron J. Schwartz, Taylor H. Ricketts, Jarlath O’Neil‐Dunne, Peter Sheridan Dodds, Christopher M. Danforth",article,23.0,7
A5040821463,Peter Sheridan Dodds,2022-06-13,2022,experimental study of inequality and unpredictability in an artificial cultural market,172,https://doi.org/10.4337/9781789909432.00032,W4282832862,"Matthew Salganik, Peter Sheridan Dodds, Duncan J. Watts",book-chapter,23.0,3
A5040821463,Peter Sheridan Dodds,2022-04-20,2022,interpretable bias mitigation for textual data: reducing genderization in patient notes while maintaining classification performance,19,https://doi.org/10.1145/3524887,W4224281327,"Joshua R. Minot, Nicholas Cheney, Marc Maier, Danne C. Elbers, Christopher M. Danforth, Peter Sheridan Dodds",article,23.0,6
A5040821463,Peter Sheridan Dodds,2022-04-10,2022,deep impulse responses: estimating and parameterizing filters with deep networks,12,https://doi.org/10.1109/icassp43922.2022.9746135,W4225271852,"Alexander Richard, Peter Sheridan Dodds, Vamsi Krishna Ithapu",article,23.0,3
A5040821463,Peter Sheridan Dodds,2022-03-17,2022,quantifying changes in the language used around mental health on twitter over 10 years: observational study,12,https://doi.org/10.2196/33685,W4220777523,"Anne Marie Stupinski, Thayer Alshaabi, Michael Arnold, Jane L. Adams, Joshua R. Minot, Matthew Price, Peter Sheridan Dodds, Christopher M. Danforth",article,23.0,8
A5040821463,Peter Sheridan Dodds,2022-03-12,2022,gauging the happiness benefit of us urban parks through twitter,10,https://doi.org/10.1371/journal.pone.0261056,W4220950470,"Aaron J. Schwartz, Peter Sheridan Dodds, Jarlath O’Neil‐Dunne, Taylor H. Ricketts, Christopher M. Danforth",article,23.0,5
A5040821463,Peter Sheridan Dodds,2022-02-17,2022,doomscrolling during covid-19: the negative association between daily social and traditional media consumption and mental health symptoms during the covid-19 pandemic.,84,https://doi.org/10.1037/tra0001202,W4225864710,"Matthew Price, Alison C. Legrand, Zoe M. F. Brier, Katherine van Stolk‐Cooke, Kelly Peck, Peter Sheridan Dodds, Christopher M. Danforth, Zachary W. Adams",article,23.0,8
A5040821463,Peter Sheridan Dodds,2022-02-11,2022,sentiment and structure in word co-occurrence networks on twitter,15,https://doi.org/10.1007/s41109-022-00446-2,W3202905522,"Mikaela Irene Fudolig, Thayer Alshaabi, Matthew Arnold, Christopher M. Danforth, Peter Sheridan Dodds",article,23.0,5
A5040821463,Peter Sheridan Dodds,2022-02-05,2022,"fame and ultrafame: measuring and comparing daily levels of ‘being talked about’ for united states’ presidents, their rivals, god, countries, and k-pop.",10,https://doi.org/10.51685/jqd.2022.004,W4214597414,"Peter Sheridan Dodds, Joshua R. Minot, Matthew Arnold, Thayer Alshaabi, Jane L. Adams, David Rushing Dewhurst, Andrew J. Reagan, Christopher M. Danforth",article,23.0,8
A5040821463,Peter Sheridan Dodds,2022-01-12,2022,augmenting semantic lexicons using word embeddings and transfer learning,4,https://doi.org/10.3389/frai.2021.783778,W3201045536,"Thayer Alshaabi, Colin M. Van Oort, Mikaela Irene Fudolig, Matthew Arnold, Christopher M. Danforth, Peter Sheridan Dodds",article,23.0,6
A5040821463,Peter Sheridan Dodds,2021-12-28,2021,"computational timeline reconstruction of the stories surrounding trump: story turbulence, narrative control, and collective chronopathy",8,https://doi.org/10.1371/journal.pone.0260592,W3049743830,"Peter Sheridan Dodds, Joshua R. Minot, Matthew Arnold, Thayer Alshaabi, Jane L. Adams, Andrew J. Reagan, Christopher M. Danforth",article,22.0,7
A5040821463,Peter Sheridan Dodds,2021-09-07,2021,quantifying changes in the language used around mental health on twitter over 10 years: observational study (preprint),0,https://doi.org/10.2196/preprints.33685,W4254441869,"Anne Marie Stupinski, Thayer Alshaabi, Michael Arnold, Jane L. Adams, Joshua R. Minot, Matthew Price, Peter Sheridan Dodds, Christopher M. Danforth",preprint,22.0,8
A5040821463,Peter Sheridan Dodds,2021-09-04,2021,the sleep loss insult of spring daylight savings in the us is observable in twitter activity,3,https://doi.org/10.1186/s40537-021-00503-0,W3135594982,"Kelsey Linnell, Matthew Arnold, Thayer Alshaabi, Thomas McAndrew, Jeanie Lim, Peter Sheridan Dodds, Christopher M. Danforth",article,22.0,7
A5040821463,Peter Sheridan Dodds,2021-07-30,2021,"storywrangler: a massive exploratorium for sociolinguistic, cultural, socioeconomic, and political timelines using twitter",41,https://doi.org/10.1126/sciadv.abe6534,W3045117433,"Thayer Alshaabi, Jane L. Adams, Michael Arnold, Joshua R. Minot, David Rushing Dewhurst, Andrew J. Reagan, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,8
A5040821463,Peter Sheridan Dodds,2021-06-17,2021,"sirius: a mutual information tool for exploratory visualization of mixed
  data",0,,W4287122320,"Jane L. Adams, Todd F. DeLuca, Christopher M. Danforth, Peter Sheridan Dodds, Yuhang Zheng, Konstantinos Anastasakis, Boyoon Choi, Allison Min, Michael M. Bessey",preprint,22.0,9
A5040821463,Peter Sheridan Dodds,2021-06-07,2021,sirius: a mutual information tool for exploratory visualization of mixed data.,2,,W3166946311,"Jane L. Adams, Todd F. DeLuca, Christopher M. Danforth, Peter Sheridan Dodds, Yuhang Zheng, Konstantinos Anastasakis, Boyoon Choi, Allison Min, Michael M. Bessey",preprint,22.0,9
A5040821463,Peter Sheridan Dodds,2021-06-04,2021,local information sources received the most attention from puerto ricans during the aftermath of hurricane maria,2,https://doi.org/10.1371/journal.pone.0251704,W3171574300,"Benjamin Freixas Emery, Meredith T. Niles, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,4
A5040821463,Peter Sheridan Dodds,2021-05-02,2021,hurricanes and hashtags: characterizing online collective attention for natural disasters,12,https://doi.org/10.1371/journal.pone.0251762,W3015059353,"Michael Arnold, David Rushing Dewhurst, Thayer Alshaabi, Joshua R. Minot, Jane L. Adams, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,7
A5040821463,Peter Sheridan Dodds,2021-04-03,2021,ratioing the president: an exploration of public engagement with obama and trump on twitter,21,https://doi.org/10.1371/journal.pone.0248880,W3032895761,"Joshua R. Minot, Michael Arnold, Thayer Alshaabi, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,5
A5040821463,Peter Sheridan Dodds,2021-03-24,2021,the growing amplification of social media: measuring temporal and social contagion dynamics for over 150 languages on twitter for 2009–2020,54,https://doi.org/10.1140/epjds/s13688-021-00271-0,W3146668661,"Thayer Alshaabi, David Rushing Dewhurst, Joshua R. Minot, Michael Arnold, Jane L. Adams, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,7
A5040821463,Peter Sheridan Dodds,2021-03-14,2021,interpretable bias mitigation for textual data: reducing gender bias in patient notes while maintaining classification performance,3,,W3135158964,"Joshua R. Minot, Nicholas Cheney, Marc Maier, Danne C. Elbers, Christopher M. Danforth, Peter Sheridan Dodds",preprint,22.0,6
A5040821463,Peter Sheridan Dodds,2021-03-03,2021,doomscrolling during covid-19: the negative association between daily social and traditional media consumption and mental health symptoms during the covid-19 pandemic,11,https://doi.org/10.31234/osf.io/s2nfg,W3163005332,"Matthew Price, Alison C. Legrand, Zoe M. F. Brier, Katherine van Stolk‐Cooke, Kelly Peck, Peter Sheridan Dodds, Christopher M. Danforth, Zachary W. Adams",preprint,22.0,8
A5040821463,Peter Sheridan Dodds,2021-03-02,2021,the sociospatial factors of death: analyzing effects of geospatially-distributed variables in a bayesian mortality model for hong kong,1,https://doi.org/10.1371/journal.pone.0247795,W3034392606,"Thayer Alshaabi, David Rushing Dewhurst, James P. Bagrow, Peter Sheridan Dodds, Christopher M. Danforth",article,22.0,5
A5040821463,Peter Sheridan Dodds,2021-01-29,2021,quantifying language changes surrounding mental health on twitter,3,https://doi.org/10.48550/arxiv.2106.01481,W3172083659,"Anne Marie Stupinski, Thayer Alshaabi, Michael Arnold, Jane L. Adams, Joshua R. Minot, Matthew Price, Peter Sheridan Dodds, Christopher M. Danforth",preprint,22.0,8
A5040821463,Peter Sheridan Dodds,2021-01-27,2021,sirius: visualization of mixed features as a mutual information network graph,0,https://doi.org/10.48550/arxiv.2106.05260,W4292120360,"Jane L. Adams, Todd F. DeLuca, Christopher M. Danforth, Peter Sheridan Dodds, Yuhang Zheng, Konstantinos Anastasakis, Boyoon Choi, Allison Min, Michael M. Bessey",preprint,22.0,9
A5040821463,Peter Sheridan Dodds,2021-01-09,2021,generalized word shift graphs: a method for visualizing and explaining pairwise comparisons between texts,35,https://doi.org/10.1140/epjds/s13688-021-00260-3,W3047315229,"Ryan J. Gallagher, Morgan R. Frank, Lewis Mitchell, Aaron J. Schwartz, Andrew J. Reagan, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,7
A5040821463,Peter Sheridan Dodds,2021-01-08,2021,ousiometrics and telegnomics: the essence of meaning conforms to a two-dimensional powerful-weak and dangerous-safe framework with diverse corpora presenting a safety bias,0,https://doi.org/10.48550/arxiv.2110.06847,W3205061495,"Peter Sheridan Dodds, Thayer Alshaabi, Mikaela Irene Fudolig, Julia Witte Zimmerman, Juniper Lovato, Suzie Beaulieu, Joshua R. Minot, Michael Arnold, Andrew J. Reagan, Christopher M. Danforth",preprint,22.0,10
A5040821463,Peter Sheridan Dodds,2021-01-07,2021,how the world’s collective attention is being paid to a pandemic: covid-19 related n-gram time series for 24 languages on twitter,62,https://doi.org/10.1371/journal.pone.0244476,W3013687394,"Thayer Alshaabi, Michael Arnold, Joshua R. Minot, Jane L. Adams, David Rushing Dewhurst, Andrew J. Reagan, Roby Muhamad, Christopher M. Danforth, Peter Sheridan Dodds",article,22.0,9
A5040821463,Peter Sheridan Dodds,2021-01-02,2021,blending search queries with social media data to improve forecasts of economic indicators,1,https://doi.org/10.48550/arxiv.2107.06096,W3178904428,"Yi Li, Asieh Ahani, Haimao Zhan, Kevin P. Foley, Thayer Alshaabi, Kelsey Linnell, Peter Sheridan Dodds, Christopher M. Danforth, Adam Fox",preprint,22.0,9
A5040821463,Peter Sheridan Dodds,2021-01-02,2021,"computational paremiology: charting the temporal, ecological dynamics of proverb use in books, news articles, and tweets",4,https://doi.org/10.48550/arxiv.2107.04929,W3182458438,"Ethan Davis, Christopher M. Danforth, Wolfgang Mieder, Peter Sheridan Dodds",preprint,22.0,4
A5040821463,Peter Sheridan Dodds,2021-01-01,2021,the incel lexicon: deciphering the emergent cryptolect of a global misogynistic community,6,https://doi.org/10.48550/arxiv.2105.12006,W3165244311,"Kelly Gothard, David Rushing Dewhurst, Joshua R. Minot, Jane L. Adams, Christopher M. Danforth, Peter Sheridan Dodds",preprint,22.0,6
A5040821463,Peter Sheridan Dodds,2020-10-26,2020,a flexible numerical optimization approach to the design of biquad filter cascades,3,,W3095818140,Peter Sheridan Dodds,article,21.0,1
A5040821463,Peter Sheridan Dodds,2020-10-22,2020,chimera states and seizures in a mouse neuronal model,2,https://doi.org/10.1142/s0218127420502569,W2955997807,"Henry Mitchell, Peter Sheridan Dodds, J. Matthew Mahoney, Christopher M. Danforth",article,21.0,4
A5040821463,Peter Sheridan Dodds,2020-07-27,2020,local information sources received the most attention from puerto ricans during the aftermath of hurricane mar\'ia,0,,W3042394906,"Benjamin Freixas Emery, Meredith T. Niles, Christopher M. Danforth, Peter Sheridan Dodds",preprint,21.0,4
A5040821463,Peter Sheridan Dodds,2020-05-12,2020,"hahahahaha, duuuuude, yeeessss!: a two-parameter characterization of stretchable words and the dynamics of mistypings and misspellings",5,https://doi.org/10.1371/journal.pone.0232938,W2959375352,"Tyler J. Gray, Christopher M. Danforth, Peter Sheridan Dodds",article,21.0,3
A5040821463,Peter Sheridan Dodds,2020-02-23,2020,noncooperative dynamics in election interference,1,https://doi.org/10.1103/physreve.101.022307,W2965760576,"David Rushing Dewhurst, Christopher M. Danforth, Peter Sheridan Dodds",article,21.0,3
A5040821463,Peter Sheridan Dodds,2020-02-08,2020,"the shocklet transform: a decomposition method for the identification of local, mechanism-driven dynamics in sociotechnical time series",8,https://doi.org/10.1140/epjds/s13688-020-0220-x,W3013362087,"David Rushing Dewhurst, Thayer Alshaabi, Dilan Kiley, Matthew Arnold, Joshua R. Minot, Christopher M. Danforth, Peter Sheridan Dodds",article,21.0,7
A5040821463,Peter Sheridan Dodds,2020-01-22,2020,long-term word frequency dynamics derived from twitter are corrupted: a bespoke approach to detecting and removing pathologies in ensembles of time series,3,https://doi.org/10.48550/arxiv.2008.11305,W3080922588,"Peter Sheridan Dodds, Joshua R. Minot, Michael Arnold, Thayer Alshaabi, Jane L. Adams, David Rushing Dewhurst, Andrew J. Reagan, Christopher M. Danforth",preprint,21.0,8
A5040821463,Peter Sheridan Dodds,2020-01-20,2020,local information sources received the most attention from puerto ricans during the aftermath of hurricane maría,0,https://doi.org/10.48550/arxiv.2007.09124,W4287713961,"Benjamin Freixas Emery, Meredith T. Niles, Christopher M. Danforth, Peter Sheridan Dodds",preprint,21.0,4
A5040821463,Peter Sheridan Dodds,2020-01-07,2020,probability-turbulence divergence: a tunable allotaxonometric instrument for comparing heavy-tailed categorical distributions,1,https://doi.org/10.48550/arxiv.2008.13078,W3081908160,"Peter Sheridan Dodds, Joshua R. Minot, Matthew Arnold, Thayer Alshaabi, Jane L. Adams, David Rushing Dewhurst, Andrew J. Reagan, Christopher M. Danforth",preprint,21.0,8
A5040821463,Peter Sheridan Dodds,2020-01-03,2020,divergent modes of online collective attention to the covid-19 pandemic are associated with future caseload variance,3,https://doi.org/10.48550/arxiv.2004.03516,W4287817010,"David Rushing Dewhurst, Thayer Alshaabi, Michael Arnold, Joshua R. Minot, Christopher M. Danforth, Peter Sheridan Dodds",preprint,21.0,6
A5040821463,Peter Sheridan Dodds,2020-01-01,2020,the sleep loss insult of spring daylight savings in the us is absorbed by twitter users within 48 hours,0,https://doi.org/10.48550/arxiv.2004.06790,W3017174831,"Kelsey Linnell, Thayer Alshaabi, Thomas McAndrew, Jeanie Lim, Peter Sheridan Dodds, Christopher M. Danforth",preprint,21.0,6
A5040821463,Peter Sheridan Dodds,2019-11-24,2019,auralization systems for simulation of augmented reality experiences in virtual environments,5,,W2990201189,"Peter Sheridan Dodds, Sebastià V. Amengual Garí, W. Owen Brimijoin, Philip W. Robinson",article,20.0,4
A5040821463,Peter Sheridan Dodds,2019-09-14,2019,"fame and ultrafame: measuring and comparing daily levels of `being talked about' for united states' presidents, their rivals, god, countries, and k-pop",5,,W2978895048,"Peter Sheridan Dodds, Joshua R. Minot, Michael Arnold, Thayer Alshaabi, Jane L. Adams, David Rushing Dewhurst, Andrew J. Reagan, Christopher M. Danforth",preprint,20.0,8
A5040821463,Peter Sheridan Dodds,2019-08-07,2019,visitors to urban greenspace have higher sentiment and lower negativity on twitter,23,https://doi.org/10.1002/pan3.10045,W2969395259,"Aaron J. Schwartz, Peter Sheridan Dodds, Jarlath O’Neil‐Dunne, Christopher M. Danforth, Taylor H. Ricketts",article,20.0,5
A5040821463,Peter Sheridan Dodds,2019-02-26,2019,social media usage patterns during natural hazards,112,https://doi.org/10.1371/journal.pone.0210484,W2898175534,"Meredith T. Niles, Benjamin Freixas Emery, Andrew J. Reagan, Peter Sheridan Dodds, Christopher M. Danforth",article,20.0,5
A5040821463,Peter Sheridan Dodds,2019-01-16,2019,exploring perceptions of veganism,8,https://doi.org/10.48550/arxiv.1907.12567,W2954766373,"Laura Jennings, Christopher M. Danforth, Peter Sheridan Dodds, Elizabeth C. Pinel, Lizzy Pope",preprint,20.0,5
A5040821463,Peter Sheridan Dodds,2018-12-07,2018,english verb regularization in books and tweets,17,https://doi.org/10.1371/journal.pone.0209651,W2795277328,"Tyler J. Gray, Andrew J. Reagan, Peter Sheridan Dodds, Christopher M. Danforth",article,19.0,4
